date,breed,group,region,height_avg,weight_avg,lifeexp_avg,energy_level,trainability_level,shedding_level,family_friendliness,popularity_index,monthly_registrations,google_search_index,vet_incidents_per_1k,adoption_rate,complaints_per_1k
2023-05-01,German Pinscher,Working Group,Sureste,46.99,15.88,13.0,5,3,3,3,42.58,10,50.4,5.59,0.328,10.23
2023-06-01,German Pinscher,Working Group,Sureste,46.99,15.88,13.0,5,3,3,3,41.25,19,46.32,5.29,0.286,11.07
2023-07-01,German Pinscher,Working Group,Sureste,46.99,15.88,13.0,5,3,3,3,38.1,14,43.35,5.03,0.2,12.46
2023-08-01,German Pinscher,Working Group,Sureste,46.99,15.88,13.0,5,3,3,3,33.89,15,42.75,4.13,0.118,11.93
2023-09-01,German Pinscher,Working Group,Sureste,46.99,15.88,13.0,5,3,3,3,29.95,19,38.02,6.77,0.097,12.21
2023-10-01,German Pinscher,Working Group,Sureste,46.99,15.88,13.0,5,3,3,3,27.5,15,33.11,5.64,0.092,14.05
2023-11-01,German Pinscher,Working Group,Sureste,46.99,15.88,13.0,5,3,3,3,26.94,13,31.36,6.0,0.085,12.86
2023-12-01,German Pinscher,Working Group,Sureste,46.99,15.88,13.0,5,3,3,3,28.69,12,32.75,4.76,0.092,11.94
2024-01-01,German Pinscher,Working Group,Sureste,46.99,15.88,13.0,5,3,3,3,30.3,11,31.43,5.18,0.092,14.72
2024-02-01,German Pinscher,Working Group,Sureste,46.99,15.88,13.0,5,3,3,3,34.82,17,39.86,4.64,0.151,14.33
2024-03-01,German Pinscher,Working Group,Sureste,46.99,15.88,13.0,5,3,3,3,39.06,13,47.16,4.78,0.247,10.84
2024-04-01,German Pinscher,Working Group,Sureste,46.99,15.88,13.0,5,3,3,3,42.25,11,48.9,5.77,0.304,11.27
2024-05-01,German Pinscher,Working Group,Sureste,46.99,15.88,13.0,5,3,3,3,43.11,13,46.33,5.14,0.333,11.86
2024-06-01,German Pinscher,Working Group,Sureste,46.99,15.88,13.0,5,3,3,3,41.53,20,45.76,5.59,0.286,11.81
2024-07-01,German Pinscher,Working Group,Sureste,46.99,15.88,13.0,5,3,3,3,38.16,13,43.26,6.14,0.183,12.32
2024-08-01,German Pinscher,Working Group,Sureste,46.99,15.88,13.0,5,3,3,3,34.12,8,37.96,5.51,0.162,11.02
2024-09-01,German Pinscher,Working Group,Sureste,46.99,15.88,13.0,5,3,3,3,30.32,10,34.21,4.9,0.11,11.03
2024-10-01,German Pinscher,Working Group,Sureste,46.99,15.88,13.0,5,3,3,3,27.47,10,36.58,5.03,0.069,13.76
2024-11-01,German Pinscher,Working Group,Sureste,46.99,15.88,13.0,5,3,3,3,27.02,9,31.42,4.42,0.081,13.66
2024-12-01,German Pinscher,Working Group,Sureste,46.99,15.88,13.0,5,3,3,3,28.81,8,31.14,6.88,0.091,12.12
2018-01-01,German Shepherd Dog,Herding Group,Sureste,60.96,31.75,8.5,3,5,4,3,83.83,34,85.52,8.51,0.951,6.54
2018-02-01,German Shepherd Dog,Herding Group,Sureste,60.96,31.75,8.5,3,5,4,3,88.69,28,90.61,8.89,0.953,5.38
2018-03-01,German Shepherd Dog,Herding Group,Sureste,60.96,31.75,8.5,3,5,4,3,93.13,24,94.74,7.65,0.978,5.68
2018-04-01,German Shepherd Dog,Herding Group,Sureste,60.96,31.75,8.5,3,5,4,3,96.2,42,97.3,8.65,0.98,3.12
2018-05-01,German Shepherd Dog,Herding Group,Sureste,60.96,31.75,8.5,3,5,4,3,97.07,43,100.0,9.01,0.978,3.75
2018-06-01,German Shepherd Dog,Herding Group,Sureste,60.96,31.75,8.5,3,5,4,3,95.73,37,98.7,8.52,0.97,5.15
2018-07-01,German Shepherd Dog,Herding Group,Sureste,60.96,31.75,8.5,3,5,4,3,92.48,42,94.86,7.91,0.98,5.67
2018-08-01,German Shepherd Dog,Herding Group,Sureste,60.96,31.75,8.5,3,5,4,3,87.99,40,89.51,9.0,0.96,5.97
2018-09-01,German Shepherd Dog,Herding Group,Sureste,60.96,31.75,8.5,3,5,4,3,83.72,29,85.44,8.14,0.964,6.14
2018-10-01,German Shepherd Dog,Herding Group,Sureste,60.96,31.75,8.5,3,5,4,3,81.14,39,83.0,7.65,0.959,7.07
2018-11-01,German Shepherd Dog,Herding Group,Sureste,60.96,31.75,8.5,3,5,4,3,80.49,30,86.14,10.01,0.95,6.85
2018-12-01,German Shepherd Dog,Herding Group,Sureste,60.96,31.75,8.5,3,5,4,3,81.55,35,85.62,8.52,0.944,4.81
2019-01-01,German Shepherd Dog,Herding Group,Sureste,60.96,31.75,8.5,3,5,4,3,82.78,30,85.97,8.31,0.972,3.93
2019-02-01,German Shepherd Dog,Herding Group,Sureste,60.96,31.75,8.5,3,5,4,3,87.27,40,92.7,8.69,0.956,4.38
2019-03-01,German Shepherd Dog,Herding Group,Sureste,60.96,31.75,8.5,3,5,4,3,91.46,41,93.82,9.54,0.964,6.97
2019-04-01,German Shepherd Dog,Herding Group,Sureste,60.96,31.75,8.5,3,5,4,3,94.51,33,95.77,9.65,0.972,4.04
2019-05-01,German Shepherd Dog,Herding Group,Sureste,60.96,31.75,8.5,3,5,4,3,95.15,37,95.97,9.05,0.962,4.88
2019-06-01,German Shepherd Dog,Herding Group,Sureste,60.96,31.75,8.5,3,5,4,3,93.56,38,97.59,10.27,0.979,5.63
2019-07-01,German Shepherd Dog,Herding Group,Sureste,60.96,31.75,8.5,3,5,4,3,90.24,44,96.47,10.93,0.978,5.19
2019-08-01,German Shepherd Dog,Herding Group,Sureste,60.96,31.75,8.5,3,5,4,3,85.91,39,90.39,8.65,0.976,4.96
2019-09-01,German Shepherd Dog,Herding Group,Sureste,60.96,31.75,8.5,3,5,4,3,81.98,32,87.68,8.14,0.941,7.06
2019-10-01,German Shepherd Dog,Herding Group,Sureste,60.96,31.75,8.5,3,5,4,3,79.09,31,81.75,8.64,0.954,5.99
2019-11-01,German Shepherd Dog,Herding Group,Sureste,60.96,31.75,8.5,3,5,4,3,78.59,31,84.09,9.08,0.942,4.31
2019-12-01,German Shepherd Dog,Herding Group,Sureste,60.96,31.75,8.5,3,5,4,3,80.05,36,79.11,7.8,0.946,6.75
2020-01-01,German Shepherd Dog,Herding Group,Sureste,60.96,31.75,8.5,3,5,4,3,81.34,30,86.17,8.47,0.953,5.49
2020-02-01,German Shepherd Dog,Herding Group,Sureste,60.96,31.75,8.5,3,5,4,3,85.87,31,88.83,7.4,0.965,7.69
2020-03-01,German Shepherd Dog,Herding Group,Sureste,60.96,31.75,8.5,3,5,4,3,90.3,33,95.75,8.24,0.963,6.9
2020-04-01,German Shepherd Dog,Herding Group,Sureste,60.96,31.75,8.5,3,5,4,3,93.49,32,96.11,7.59,0.977,5.13
2020-05-01,German Shepherd Dog,Herding Group,Sureste,60.96,31.75,8.5,3,5,4,3,94.25,35,96.16,8.74,0.975,5.09
2020-06-01,German Shepherd Dog,Herding Group,Sureste,60.96,31.75,8.5,3,5,4,3,92.69,38,98.31,8.53,0.952,6.78
2020-07-01,German Shepherd Dog,Herding Group,Sureste,60.96,31.75,8.5,3,5,4,3,89.27,27,91.22,7.24,0.972,4.24
2020-08-01,German Shepherd Dog,Herding Group,Sureste,60.96,31.75,8.5,3,5,4,3,84.95,37,89.79,8.81,0.949,4.68
2020-09-01,German Shepherd Dog,Herding Group,Sureste,60.96,31.75,8.5,3,5,4,3,80.84,41,83.91,8.8,0.973,4.51
2020-10-01,German Shepherd Dog,Herding Group,Sureste,60.96,31.75,8.5,3,5,4,3,78.31,35,81.2,9.7,0.929,7.12
2020-11-01,German Shepherd Dog,Herding Group,Sureste,60.96,31.75,8.5,3,5,4,3,77.61,24,80.63,7.36,0.943,5.71
2020-12-01,German Shepherd Dog,Herding Group,Sureste,60.96,31.75,8.5,3,5,4,3,78.95,38,80.62,8.4,0.952,6.67
2021-01-01,German Shepherd Dog,Herding Group,Sureste,60.96,31.75,8.5,3,5,4,3,80.41,32,83.81,9.26,0.944,7.02
2021-02-01,German Shepherd Dog,Herding Group,Sureste,60.96,31.75,8.5,3,5,4,3,84.86,31,90.0,9.25,0.964,4.95
2021-03-01,German Shepherd Dog,Herding Group,Sureste,60.96,31.75,8.5,3,5,4,3,89.11,33,92.0,9.34,0.978,7.37
2021-04-01,German Shepherd Dog,Herding Group,Sureste,60.96,31.75,8.5,3,5,4,3,92.17,41,95.52,8.77,0.98,8.66
2021-05-01,German Shepherd Dog,Herding Group,Sureste,60.96,31.75,8.5,3,5,4,3,92.99,46,99.78,8.29,0.962,3.87
2021-06-01,German Shepherd Dog,Herding Group,Sureste,60.96,31.75,8.5,3,5,4,3,91.55,29,93.58,8.93,0.98,5.73
2021-07-01,German Shepherd Dog,Herding Group,Sureste,60.96,31.75,8.5,3,5,4,3,88.47,28,91.58,8.22,0.957,6.36
2021-08-01,German Shepherd Dog,Herding Group,Sureste,60.96,31.75,8.5,3,5,4,3,84.21,29,91.47,8.16,0.975,6.74
2021-09-01,German Shepherd Dog,Herding Group,Sureste,60.96,31.75,8.5,3,5,4,3,80.1,30,82.4,8.25,0.931,6.23
2021-10-01,German Shepherd Dog,Herding Group,Sureste,60.96,31.75,8.5,3,5,4,3,77.46,31,78.52,8.12,0.936,4.75
2021-11-01,German Shepherd Dog,Herding Group,Sureste,60.96,31.75,8.5,3,5,4,3,76.79,37,81.06,7.91,0.938,5.7
2021-12-01,German Shepherd Dog,Herding Group,Sureste,60.96,31.75,8.5,3,5,4,3,78.33,35,82.91,7.68,0.928,7.36
2022-01-01,German Shepherd Dog,Herding Group,Sureste,60.96,31.75,8.5,3,5,4,3,79.56,35,82.9,7.71,0.935,8.42
2022-02-01,German Shepherd Dog,Herding Group,Sureste,60.96,31.75,8.5,3,5,4,3,84.03,32,88.07,9.14,0.964,6.79
2022-03-01,German Shepherd Dog,Herding Group,Sureste,60.96,31.75,8.5,3,5,4,3,88.27,35,89.35,8.37,0.961,5.08
2022-04-01,German Shepherd Dog,Herding Group,Sureste,60.96,31.75,8.5,3,5,4,3,91.18,47,93.87,8.27,0.956,4.81
2022-05-01,German Shepherd Dog,Herding Group,Sureste,60.96,31.75,8.5,3,5,4,3,92.32,44,97.75,7.8,0.958,6.28
2022-06-01,German Shepherd Dog,Herding Group,Sureste,60.96,31.75,8.5,3,5,4,3,90.79,49,91.5,6.45,0.967,6.45
2022-07-01,German Shepherd Dog,Herding Group,Sureste,60.96,31.75,8.5,3,5,4,3,87.28,39,89.0,7.81,0.959,4.64
2022-08-01,German Shepherd Dog,Herding Group,Sureste,60.96,31.75,8.5,3,5,4,3,83.13,39,87.64,7.22,0.964,3.63
2022-09-01,German Shepherd Dog,Herding Group,Sureste,60.96,31.75,8.5,3,5,4,3,78.95,28,84.91,10.47,0.936,4.56
2022-10-01,German Shepherd Dog,Herding Group,Sureste,60.96,31.75,8.5,3,5,4,3,76.26,18,79.49,7.71,0.949,5.93
2022-11-01,German Shepherd Dog,Herding Group,Sureste,60.96,31.75,8.5,3,5,4,3,75.56,32,80.32,9.16,0.91,6.82
2022-12-01,German Shepherd Dog,Herding Group,Sureste,60.96,31.75,8.5,3,5,4,3,76.92,36,79.37,7.8,0.923,5.09
2023-01-01,German Shepherd Dog,Herding Group,Sureste,60.96,31.75,8.5,3,5,4,3,78.31,33,81.78,9.36,0.931,5.56
2023-02-01,German Shepherd Dog,Herding Group,Sureste,60.96,31.75,8.5,3,5,4,3,82.71,31,86.02,9.69,0.972,5.76
2023-03-01,German Shepherd Dog,Herding Group,Sureste,60.96,31.75,8.5,3,5,4,3,87.32,36,94.27,8.21,0.98,4.48
2023-04-01,German Shepherd Dog,Herding Group,Sureste,60.96,31.75,8.5,3,5,4,3,90.43,41,91.49,9.42,0.974,4.99
2023-05-01,German Shepherd Dog,Herding Group,Sureste,60.96,31.75,8.5,3,5,4,3,91.17,43,95.36,8.22,0.969,4.1
2023-06-01,German Shepherd Dog,Herding Group,Sureste,60.96,31.75,8.5,3,5,4,3,89.83,35,91.11,7.1,0.971,7.62
2023-07-01,German Shepherd Dog,Herding Group,Sureste,60.96,31.75,8.5,3,5,4,3,86.68,38,90.14,8.67,0.962,7.59
2023-08-01,German Shepherd Dog,Herding Group,Sureste,60.96,31.75,8.5,3,5,4,3,82.48,38,86.82,8.44,0.953,6.39
2023-09-01,German Shepherd Dog,Herding Group,Sureste,60.96,31.75,8.5,3,5,4,3,78.49,32,82.64,7.93,0.927,7.12
2023-10-01,German Shepherd Dog,Herding Group,Sureste,60.96,31.75,8.5,3,5,4,3,75.99,31,79.58,9.85,0.913,5.78
2023-11-01,German Shepherd Dog,Herding Group,Sureste,60.96,31.75,8.5,3,5,4,3,75.4,29,80.87,10.97,0.919,5.42
2023-12-01,German Shepherd Dog,Herding Group,Sureste,60.96,31.75,8.5,3,5,4,3,76.94,29,76.83,7.59,0.931,4.91
2024-01-01,German Shepherd Dog,Herding Group,Sureste,60.96,31.75,8.5,3,5,4,3,78.29,31,80.07,7.91,0.941,7.34
2024-02-01,German Shepherd Dog,Herding Group,Sureste,60.96,31.75,8.5,3,5,4,3,82.65,25,87.5,6.83,0.961,7.12
2024-03-01,German Shepherd Dog,Herding Group,Sureste,60.96,31.75,8.5,3,5,4,3,87.1,30,90.44,8.72,0.973,5.56
2024-04-01,German Shepherd Dog,Herding Group,Sureste,60.96,31.75,8.5,3,5,4,3,90.12,31,92.74,8.2,0.968,6.23
2024-05-01,German Shepherd Dog,Herding Group,Sureste,60.96,31.75,8.5,3,5,4,3,91.18,33,95.76,8.49,0.98,6.44
2024-06-01,German Shepherd Dog,Herding Group,Sureste,60.96,31.75,8.5,3,5,4,3,89.85,38,92.25,7.79,0.964,6.47
2024-07-01,German Shepherd Dog,Herding Group,Sureste,60.96,31.75,8.5,3,5,4,3,86.51,33,90.72,6.79,0.978,6.04
2024-08-01,German Shepherd Dog,Herding Group,Sureste,60.96,31.75,8.5,3,5,4,3,82.3,37,86.69,7.68,0.965,4.39
2024-09-01,German Shepherd Dog,Herding Group,Sureste,60.96,31.75,8.5,3,5,4,3,78.26,26,82.65,9.24,0.921,5.53
2024-10-01,German Shepherd Dog,Herding Group,Sureste,60.96,31.75,8.5,3,5,4,3,75.57,23,79.68,8.36,0.924,6.1
2024-11-01,German Shepherd Dog,Herding Group,Sureste,60.96,31.75,8.5,3,5,4,3,74.72,31,77.47,8.28,0.918,4.34
2024-12-01,German Shepherd Dog,Herding Group,Sureste,60.96,31.75,8.5,3,5,4,3,76.23,22,81.4,7.99,0.936,7.11
2018-01-01,German Shorthaired Pointer,Sporting Group,Occidente,58.42,26.08,11.0,5,5,4,4,88.94,35,97.0,6.36,0.974,4.26
2018-02-01,German Shorthaired Pointer,Sporting Group,Occidente,58.42,26.08,11.0,5,5,4,4,93.48,34,98.62,6.52,0.98,2.59
2018-03-01,German Shorthaired Pointer,Sporting Group,Occidente,58.42,26.08,11.0,5,5,4,4,97.9,28,100.0,5.15,0.98,4.56
2018-04-01,German Shorthaired Pointer,Sporting Group,Occidente,58.42,26.08,11.0,5,5,4,4,100.0,37,100.0,6.23,0.98,2.73
2018-05-01,German Shorthaired Pointer,Sporting Group,Occidente,58.42,26.08,11.0,5,5,4,4,100.0,47,100.0,4.94,0.98,3.21
2018-06-01,German Shorthaired Pointer,Sporting Group,Occidente,58.42,26.08,11.0,5,5,4,4,100.0,60,100.0,7.12,0.98,4.58
2018-07-01,German Shorthaired Pointer,Sporting Group,Occidente,58.42,26.08,11.0,5,5,4,4,97.25,44,100.0,4.33,0.98,3.74
2018-08-01,German Shorthaired Pointer,Sporting Group,Occidente,58.42,26.08,11.0,5,5,4,4,92.85,44,99.89,5.47,0.976,5.11
2018-09-01,German Shorthaired Pointer,Sporting Group,Occidente,58.42,26.08,11.0,5,5,4,4,88.82,31,93.3,6.86,0.98,4.45
2018-10-01,German Shorthaired Pointer,Sporting Group,Occidente,58.42,26.08,11.0,5,5,4,4,86.28,38,88.45,6.1,0.969,3.71
2018-11-01,German Shorthaired Pointer,Sporting Group,Occidente,58.42,26.08,11.0,5,5,4,4,85.55,39,92.91,6.27,0.979,4.86
2018-12-01,German Shorthaired Pointer,Sporting Group,Occidente,58.42,26.08,11.0,5,5,4,4,87.06,34,90.24,7.31,0.977,3.82
2019-01-01,German Shorthaired Pointer,Sporting Group,Occidente,58.42,26.08,11.0,5,5,4,4,88.57,44,93.57,7.24,0.98,4.4
2019-02-01,German Shorthaired Pointer,Sporting Group,Occidente,58.42,26.08,11.0,5,5,4,4,93.29,47,96.26,7.09,0.978,5.16
2019-03-01,German Shorthaired Pointer,Sporting Group,Occidente,58.42,26.08,11.0,5,5,4,4,97.7,34,100.0,5.05,0.98,3.6
2019-04-01,German Shorthaired Pointer,Sporting Group,Occidente,58.42,26.08,11.0,5,5,4,4,100.0,42,100.0,4.76,0.98,4.77
2019-05-01,German Shorthaired Pointer,Sporting Group,Occidente,58.42,26.08,11.0,5,5,4,4,100.0,44,100.0,4.16,0.98,2.64
2019-06-01,German Shorthaired Pointer,Sporting Group,Occidente,58.42,26.08,11.0,5,5,4,4,100.0,37,100.0,6.74,0.98,4.98
2019-07-01,German Shorthaired Pointer,Sporting Group,Occidente,58.42,26.08,11.0,5,5,4,4,96.79,39,100.0,6.18,0.98,4.66
2019-08-01,German Shorthaired Pointer,Sporting Group,Occidente,58.42,26.08,11.0,5,5,4,4,92.75,40,95.49,6.7,0.975,4.57
2019-09-01,German Shorthaired Pointer,Sporting Group,Occidente,58.42,26.08,11.0,5,5,4,4,88.78,29,91.44,6.65,0.98,3.38
2019-10-01,German Shorthaired Pointer,Sporting Group,Occidente,58.42,26.08,11.0,5,5,4,4,85.81,36,90.73,6.53,0.98,6.71
2019-11-01,German Shorthaired Pointer,Sporting Group,Occidente,58.42,26.08,11.0,5,5,4,4,84.96,30,90.01,6.94,0.971,3.64
2019-12-01,German Shorthaired Pointer,Sporting Group,Occidente,58.42,26.08,11.0,5,5,4,4,86.51,37,92.08,6.75,0.969,3.57
2020-01-01,German Shorthaired Pointer,Sporting Group,Occidente,58.42,26.08,11.0,5,5,4,4,87.99,34,93.06,6.25,0.974,4.1
2020-02-01,German Shorthaired Pointer,Sporting Group,Occidente,58.42,26.08,11.0,5,5,4,4,92.82,34,97.18,6.34,0.98,4.53
2020-03-01,German Shorthaired Pointer,Sporting Group,Occidente,58.42,26.08,11.0,5,5,4,4,97.18,46,100.0,6.26,0.98,1.76
2020-04-01,German Shorthaired Pointer,Sporting Group,Occidente,58.42,26.08,11.0,5,5,4,4,100.0,47,100.0,4.95,0.98,4.71
2020-05-01,German Shorthaired Pointer,Sporting Group,Occidente,58.42,26.08,11.0,5,5,4,4,100.0,42,100.0,5.19,0.98,2.38
2020-06-01,German Shorthaired Pointer,Sporting Group,Occidente,58.42,26.08,11.0,5,5,4,4,99.6,31,100.0,5.71,0.98,4.56
2020-07-01,German Shorthaired Pointer,Sporting Group,Occidente,58.42,26.08,11.0,5,5,4,4,96.59,37,100.0,6.3,0.98,4.98
2020-08-01,German Shorthaired Pointer,Sporting Group,Occidente,58.42,26.08,11.0,5,5,4,4,92.57,32,96.06,5.83,0.98,3.53
2020-09-01,German Shorthaired Pointer,Sporting Group,Occidente,58.42,26.08,11.0,5,5,4,4,88.66,28,92.16,4.6,0.978,2.92
2020-10-01,German Shorthaired Pointer,Sporting Group,Occidente,58.42,26.08,11.0,5,5,4,4,85.91,29,91.2,3.29,0.98,2.93
2020-11-01,German Shorthaired Pointer,Sporting Group,Occidente,58.42,26.08,11.0,5,5,4,4,85.39,32,87.1,6.75,0.98,4.35
2020-12-01,German Shorthaired Pointer,Sporting Group,Occidente,58.42,26.08,11.0,5,5,4,4,87.07,41,92.09,4.83,0.968,5.19
2021-01-01,German Shorthaired Pointer,Sporting Group,Occidente,58.42,26.08,11.0,5,5,4,4,88.42,39,91.36,5.54,0.98,5.45
2021-02-01,German Shorthaired Pointer,Sporting Group,Occidente,58.42,26.08,11.0,5,5,4,4,93.04,43,97.52,6.88,0.98,3.72
2021-03-01,German Shorthaired Pointer,Sporting Group,Occidente,58.42,26.08,11.0,5,5,4,4,97.39,48,100.0,5.74,0.98,3.63
2021-04-01,German Shorthaired Pointer,Sporting Group,Occidente,58.42,26.08,11.0,5,5,4,4,100.0,43,100.0,6.43,0.98,3.75
2021-05-01,German Shorthaired Pointer,Sporting Group,Occidente,58.42,26.08,11.0,5,5,4,4,100.0,35,100.0,6.58,0.98,5.5
2021-06-01,German Shorthaired Pointer,Sporting Group,Occidente,58.42,26.08,11.0,5,5,4,4,100.0,58,100.0,5.91,0.98,5.07
2021-07-01,German Shorthaired Pointer,Sporting Group,Occidente,58.42,26.08,11.0,5,5,4,4,96.68,48,99.37,5.75,0.98,3.46
2021-08-01,German Shorthaired Pointer,Sporting Group,Occidente,58.42,26.08,11.0,5,5,4,4,92.36,47,94.42,6.41,0.98,3.71
2021-09-01,German Shorthaired Pointer,Sporting Group,Occidente,58.42,26.08,11.0,5,5,4,4,88.2,41,90.27,6.23,0.98,3.21
2021-10-01,German Shorthaired Pointer,Sporting Group,Occidente,58.42,26.08,11.0,5,5,4,4,85.34,38,87.05,5.59,0.98,4.48
2021-11-01,German Shorthaired Pointer,Sporting Group,Occidente,58.42,26.08,11.0,5,5,4,4,84.71,38,90.14,6.48,0.98,3.8
2021-12-01,German Shorthaired Pointer,Sporting Group,Occidente,58.42,26.08,11.0,5,5,4,4,86.44,29,89.64,5.52,0.98,2.03
2022-01-01,German Shorthaired Pointer,Sporting Group,Occidente,58.42,26.08,11.0,5,5,4,4,88.18,38,94.21,6.96,0.98,5.36
2022-02-01,German Shorthaired Pointer,Sporting Group,Occidente,58.42,26.08,11.0,5,5,4,4,92.7,43,98.9,6.4,0.98,4.95
2022-03-01,German Shorthaired Pointer,Sporting Group,Occidente,58.42,26.08,11.0,5,5,4,4,97.03,43,99.71,6.26,0.969,5.16
2022-04-01,German Shorthaired Pointer,Sporting Group,Occidente,58.42,26.08,11.0,5,5,4,4,99.93,47,100.0,6.56,0.98,3.48
2022-05-01,German Shorthaired Pointer,Sporting Group,Occidente,58.42,26.08,11.0,5,5,4,4,100.0,47,100.0,6.43,0.975,5.2
2022-06-01,German Shorthaired Pointer,Sporting Group,Occidente,58.42,26.08,11.0,5,5,4,4,99.29,39,100.0,6.01,0.98,4.88
2022-07-01,German Shorthaired Pointer,Sporting Group,Occidente,58.42,26.08,11.0,5,5,4,4,95.98,44,100.0,7.18,0.98,4.81
2022-08-01,German Shorthaired Pointer,Sporting Group,Occidente,58.42,26.08,11.0,5,5,4,4,91.93,34,95.97,6.83,0.98,3.99
2022-09-01,German Shorthaired Pointer,Sporting Group,Occidente,58.42,26.08,11.0,5,5,4,4,87.82,28,92.97,7.47,0.967,5.04
2022-10-01,German Shorthaired Pointer,Sporting Group,Occidente,58.42,26.08,11.0,5,5,4,4,84.97,27,88.65,6.84,0.98,4.55
2022-11-01,German Shorthaired Pointer,Sporting Group,Occidente,58.42,26.08,11.0,5,5,4,4,84.43,30,86.9,6.34,0.975,4.9
2022-12-01,German Shorthaired Pointer,Sporting Group,Occidente,58.42,26.08,11.0,5,5,4,4,86.19,39,91.66,5.94,0.978,2.71
2023-01-01,German Shorthaired Pointer,Sporting Group,Occidente,58.42,26.08,11.0,5,5,4,4,87.46,31,93.12,7.15,0.974,4.51
2023-02-01,German Shorthaired Pointer,Sporting Group,Occidente,58.42,26.08,11.0,5,5,4,4,92.0,34,98.75,7.24,0.98,3.84
2023-03-01,German Shorthaired Pointer,Sporting Group,Occidente,58.42,26.08,11.0,5,5,4,4,96.58,38,100.0,6.9,0.98,2.95
2023-04-01,German Shorthaired Pointer,Sporting Group,Occidente,58.42,26.08,11.0,5,5,4,4,99.69,47,100.0,4.8,0.98,5.05
2023-05-01,German Shorthaired Pointer,Sporting Group,Occidente,58.42,26.08,11.0,5,5,4,4,100.0,41,100.0,6.38,0.98,1.29
2023-06-01,German Shorthaired Pointer,Sporting Group,Occidente,58.42,26.08,11.0,5,5,4,4,99.09,41,100.0,7.62,0.98,3.25
2023-07-01,German Shorthaired Pointer,Sporting Group,Occidente,58.42,26.08,11.0,5,5,4,4,95.71,39,100.0,4.87,0.98,4.14
2023-08-01,German Shorthaired Pointer,Sporting Group,Occidente,58.42,26.08,11.0,5,5,4,4,91.33,34,97.55,6.17,0.976,5.37
2023-09-01,German Shorthaired Pointer,Sporting Group,Occidente,58.42,26.08,11.0,5,5,4,4,87.27,40,93.98,6.55,0.98,3.27
2023-10-01,German Shorthaired Pointer,Sporting Group,Occidente,58.42,26.08,11.0,5,5,4,4,84.61,48,87.45,6.24,0.98,4.06
2023-11-01,German Shorthaired Pointer,Sporting Group,Occidente,58.42,26.08,11.0,5,5,4,4,83.79,43,87.04,6.26,0.98,5.23
2023-12-01,German Shorthaired Pointer,Sporting Group,Occidente,58.42,26.08,11.0,5,5,4,4,85.43,36,88.74,6.54,0.977,4.9
2024-01-01,German Shorthaired Pointer,Sporting Group,Occidente,58.42,26.08,11.0,5,5,4,4,86.95,36,91.28,5.96,0.976,4.72
2024-02-01,German Shorthaired Pointer,Sporting Group,Occidente,58.42,26.08,11.0,5,5,4,4,91.53,46,96.14,5.63,0.98,2.86
2024-03-01,German Shorthaired Pointer,Sporting Group,Occidente,58.42,26.08,11.0,5,5,4,4,95.83,40,100.0,7.25,0.98,4.6
2024-04-01,German Shorthaired Pointer,Sporting Group,Occidente,58.42,26.08,11.0,5,5,4,4,98.75,49,100.0,6.98,0.98,4.67
2024-05-01,German Shorthaired Pointer,Sporting Group,Occidente,58.42,26.08,11.0,5,5,4,4,99.68,42,100.0,6.33,0.98,3.49
2024-06-01,German Shorthaired Pointer,Sporting Group,Occidente,58.42,26.08,11.0,5,5,4,4,98.46,26,100.0,5.73,0.98,5.23
2024-07-01,German Shorthaired Pointer,Sporting Group,Occidente,58.42,26.08,11.0,5,5,4,4,95.21,49,99.11,5.84,0.98,4.78
2024-08-01,German Shorthaired Pointer,Sporting Group,Occidente,58.42,26.08,11.0,5,5,4,4,91.06,44,97.26,5.57,0.98,4.8
2024-09-01,German Shorthaired Pointer,Sporting Group,Occidente,58.42,26.08,11.0,5,5,4,4,87.0,32,89.73,6.99,0.98,4.6
2024-10-01,German Shorthaired Pointer,Sporting Group,Occidente,58.42,26.08,11.0,5,5,4,4,84.24,32,87.08,5.39,0.946,5.51
2024-11-01,German Shorthaired Pointer,Sporting Group,Occidente,58.42,26.08,11.0,5,5,4,4,83.57,35,88.79,5.72,0.967,3.8
2024-12-01,German Shorthaired Pointer,Sporting Group,Occidente,58.42,26.08,11.0,5,5,4,4,85.11,44,89.66,5.95,0.978,2.32
2018-01-01,German Spitz,Foundation Stock Service,Noreste,34.29,11.34,14.0,3,5,3,3,41.45,24,43.05,4.08,0.257,13.29
2018-02-01,German Spitz,Foundation Stock Service,Noreste,34.29,11.34,14.0,3,5,3,3,46.13,22,48.4,4.29,0.39,8.63
2018-03-01,German Spitz,Foundation Stock Service,Noreste,34.29,11.34,14.0,3,5,3,3,50.54,18,53.98,4.65,0.509,7.72
2018-04-01,German Spitz,Foundation Stock Service,Noreste,34.29,11.34,14.0,3,5,3,3,53.77,20,59.98,5.04,0.567,7.73
2018-05-01,German Spitz,Foundation Stock Service,Noreste,34.29,11.34,14.0,3,5,3,3,54.92,24,58.62,3.45,0.623,7.75
2018-06-01,German Spitz,Foundation Stock Service,Noreste,34.29,11.34,14.0,3,5,3,3,53.65,27,58.7,4.09,0.591,7.12
2018-07-01,German Spitz,Foundation Stock Service,Noreste,34.29,11.34,14.0,3,5,3,3,50.36,21,53.71,4.11,0.508,7.2
2018-08-01,German Spitz,Foundation Stock Service,Noreste,34.29,11.34,14.0,3,5,3,3,46.2,19,46.61,3.2,0.402,10.22
